number,reinhardtii_gene,Gene_name,diff_0,total_0,JC_distance_0,diff_2,total_2,JC_distance_2,diff_4,total_4,JC_distance_4,SFS0,SFS0_theta_pi,SFS4,SFS4_theta_pi,connectivity,max_connectivity,sum_connectivity
641,Cre02_g143200_t1_3|PACid:26899549,Cre02.g143200,73,2273,0.03282406,27,467,0.060165876,100,717,0.154309348,"[2154, 4, 0, 3, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001424927,"[624, 38, 8, 8, 4, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.016191976,"[['1772', '6']]",6,6
687,Cre12_g535950_t1_2|PACid:26908094,Cre12.g535950,22,1431,0.015533622,15,297,0.052285974,62,446,0.153748699,"[1429, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000657705,"[424, 9, 5, 3, 2, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012618619,"[['626', '5']]",5,5
721,Cre03_g188800_t1_2|PACid:26902595,Cre03.g188800,20,951,0.021330979,23,208,0.119630159,36,259,0.153727446,"[1061, 6, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00145515,"[279, 1, 1, 1, 6, 6, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.024937492,"[['692', '4']]",4,4
22,Cre07_g325500_t1_1|PACid:26889884,Cre07.g325500,43,2710,0.016037409,14,665,0.021353756,107,772,0.153242619,"[2713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[738, 6, 9, 0, 0, 1, 5, 3, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013037854,"[['508', '8']]",8,8
393,Cre05_g233950_t1_2|PACid:26897878,Cre05.g233950,5,282,0.01794344,2,63,0.032437488,12,87,0.152421181,"[282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[83, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008435933,"[['553', '6'], ['555', '6']]",6,12
503,Cre10_g422600_t1_1|PACid:26904919,Cre10.g422600,7,911,0.007723496,13,195,0.069817817,33,240,0.151893198,"[963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[249, 4, 0, 2, 1, 4, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017768831,"[['626', '5']]",5,5
518,Cre12_g526800_t1_2|PACid:26906965,Cre12.g526800,23,976,0.023943741,16,213,0.07915081,35,255,0.151593138,"[1114, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001412232,"[298, 1, 4, 5, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014345674,"[['597', '5'], ['598', '5']]",5,10
200,Cre03_g181300_t1_2|PACid:26901110,Cre03.g181300,13,1001,0.01310077,6,195,0.031418206,44,321,0.151368873,"[990, 3, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002159022,"[291, 12, 1, 4, 3, 1, 2, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.026000817,"[['569', '4']]",4,4
582,Cre01_g037850_t1_1|PACid:26903480,Cre01.g037850,15,452,0.033942444,6,94,0.066710615,19,139,0.150902808,"[446, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003081642,"[126, 2, 3, 1, 2, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.026475324,"[['1519', '5'], ['1515', '7']]",7,12
474,Cre12_g510650_t1_2|PACid:26906744,Cre12.g510650,15,774,0.019634629,5,180,0.028305246,28,206,0.149963841,"[820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[219, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008453159,"[['1393', '4']]",4,4
133,Cre05_g243050_t1_2|PACid:26897870,Cre05.g243050,10,242,0.04250429,8,74,0.116739982,7,52,0.148369307,"[311, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001524358,"[73, 3, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.028887275,"[['298', '5'], ['749', '8'], ['1571', '8']]",8,21
334,Cre13_g565450_t1_2|PACid:26899081,Cre13.g565450,29,1019,0.029013288,22,231,0.101851156,40,298,0.14789756,"[1016, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000359895,"[296, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001430426,"[['468', '3'], ['450', '3']]",3,6
105,Cre12_g560950_t1_2|PACid:26906629,Cre12.g560950,7,246,0.029009141,1,47,0.021584223,11,82,0.147797879,"[245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[78, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014187789,"[['553', '6'], ['555', '6'], ['539', '2']]",6,14
233,Cre03_g193750_t1_3|PACid:26901995,Cre03.g193750,6,819,0.007362022,15,186,0.085319164,32,239,0.147487243,"[818, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000716486,"[217, 9, 1, 3, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02334267,"[['636', '4'], ['682', '7'], ['635', '6']]",7,17
76,Cre16_g680000_t1_2|PACid:26891681,Cre16.g680000,3,450,0.006696473,5,121,0.04250429,17,127,0.147447138,"[448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[123, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013735703,"[['632', '6']]",6,6
432,Cre12_g522350_t1_2|PACid:26906857,Cre12.g522350,7,774,0.009098898,13,188,0.07254722,25,187,0.147242147,"[789, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000603191,"[182, 1, 1, 0, 2, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.015445476,"[['564', '6']]",6,6
542,Cre11_g467700_t1_1|PACid:26890630,Cre11.g467700,14,773,0.018333519,3,161,0.01886892,29,217,0.147182171,"[771, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000143926,"[195, 6, 7, 2, 3, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.026294389,"[['490', '4'], ['491', '4']]",4,8
253,Cre01_g044800_t1_2|PACid:26904208,Cre01.g044800,46,1585,0.029598522,17,371,0.04728164,59,442,0.146991897,"[1625, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000329409,"[442, 3, 2, 2, 2, 1, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013157333,"[['257', '4'], ['477', '4'], ['476', '4'], ['256', '4']]",4,16
408,Cre07_g346050_t1_2|PACid:26889106,Cre07.g346050,11,790,0.014054926,4,219,0.018490921,27,204,0.145617011,"[784, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000607028,"[186, 6, 4, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018313596,"[['511', '7'], ['510', '7'], ['509', '6']]",7,20
246,Cre07_g318750_t1_2|PACid:26889535,Cre07.g318750,12,737,0.016461566,7,151,0.047852217,28,213,0.144527929,"[732, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000650033,"[190, 10, 4, 7, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.027359781,"[['371', '5'], ['642', '5'], ['370', '6'], ['645', '6']]",6,22
706,Cre02_g099850_t1_3|PACid:26899998,Cre02.g099850,22,786,0.028525478,6,183,0.033525134,28,213,0.144527929,"[730, 1, 1, 0, 0, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004873217,"[180, 3, 5, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.020955461,"[['852', '4'], ['854', '5']]",5,9
121,Cre12_g485150_t1_2|PACid:26906859,Cre12.g485150,15,748,0.020326447,7,147,0.049197962,26,198,0.144355446,"[743, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000281116,"[201, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002646262,"[['870', '6'], ['872', '6']]",6,12
431,Cre02_g082500_t1_3|PACid:26900609,Cre02.g082500,2,270,0.00744423,0,60,0,11,84,0.143918256,"[269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[83, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011072664,"[['553', '6'], ['555', '6'], ['539', '2']]",6,14
540,Cre01_g032050_t1_2|PACid:26903730,Cre01.g032050,18,665,0.027568188,10,153,0.068384468,24,184,0.143291428,"[665, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002536338,"[172, 3, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011183733,"[['2047', '4'], ['2046', '4']]",4,8
5,Cre03_g204250_t1_2|PACid:26902652,Cre03.g204250,15,960,0.015790057,3,213,0.014218435,32,247,0.142226767,"[956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[233, 5, 0, 1, 2, 3, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021497756,"[['212', '5'], ['751', '4'], ['750', '4']]",5,13
323,Cre06_g273750_t1_3|PACid:26894297,Cre06.g273750,14,721,0.019673259,14,180,0.082113175,28,217,0.141595553,"[843, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000509897,"[236, 3, 3, 3, 3, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.022026658,"[['1813', '7'], ['2049', '7']]",7,14
657,Cre16_g663900_t1_2|PACid:26891634,Cre16.g663900,7,672,0.010489681,6,153,0.040278134,26,203,0.140444879,"[672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[196, 3, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009884414,"[['501', '4']]",4,4
717,Cre07_g336950_t1_1|PACid:26889475,Cre07.g336950,23,1731,0.013406224,14,410,0.034948086,55,430,0.140237677,"[1733, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000120617,"[409, 8, 4, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011483297,"[['175', '5'], ['174', '5'], ['172', '5'], ['173', '5']]",5,20
39,Cre02_g080200_t1_2|PACid:26900947,Cre02.g080200,25,1427,0.017727131,8,305,0.026699149,49,384,0.139872696,"[1420, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00033553,"[377, 0, 0, 0, 6, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009516069,"[['587', '4'], ['588', '4']]",4,8
471,Cre12_g511900_t1_2|PACid:26907319,Cre12.g511900,3,525,0.005736166,5,104,0.049687039,19,149,0.139767399,"[524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[144, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004712996,"[['590', '2']]",2,2
664,Cre01_g051900_t1_2|PACid:26903841,Cre01.g051900,4,513,0.007838086,5,107,0.048248144,20,157,0.139612901,"[509, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000626735,"[150, 1, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010180995,"[['629', '6']]",6,6
226,Cre01_g034400_t1_1|PACid:26903831,Cre01.g034400,17,721,0.023956945,4,140,0.029129875,29,229,0.138708812,"[720, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002365219,"[199, 7, 9, 3, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.029658678,"[['596', '4'], ['1759', '4']]",4,8
449,Cre10_g452050_t1_2|PACid:26905415,Cre10.g452050,2,524,0.003826539,3,111,0.027526025,19,151,0.137735204,"[521, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000212857,"[144, 3, 0, 0, 0, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018102855,"[['553', '6'], ['555', '6']]",6,12
302,Cre12_g503000_t1_2|PACid:26906305,Cre12.g503000,31,1008,0.031402291,15,215,0.073228852,37,295,0.137249815,"[1005, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000207903,"[264, 1, 9, 1, 10, 5, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.034347072,"[['2105', '2']]",2,2
244,Cre12_g490350_t1_1|PACid:26907459,Cre12.g490350,22,1334,0.016675775,6,289,0.021054014,47,384,0.13362266,"[1324, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000655072,"[349, 10, 2, 5, 4, 2, 2, 2, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.029854303,"[['1683', '6']]",6,6
148,Cre08_g375500_t1_2|PACid:26888136,Cre08.g375500,9,1346,0.006716463,14,353,0.040747168,44,360,0.13341522,"[1344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[315, 10, 13, 2, 3, 4, 3, 4, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.036958144,"[['1758', '4']]",4,4
704,Cre13_g567950_t1_2|PACid:26899017,Cre13.g567950,23,1011,0.023101927,6,209,0.029272008,34,279,0.132987138,"[1009, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000110011,"[266, 0, 0, 2, 1, 4, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018737951,"[['176', '4']]",4,4
67,Cre03_g194200_t1_2|PACid:26901580,Cre03.g194200,8,730,0.011039758,4,156,0.026089587,25,207,0.13168578,"[727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[194, 6, 0, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013677666,"[['852', '4'], ['854', '5']]",5,9
352,Cre16_g663100_t1_1|PACid:26892348,Cre16.g663100,13,779,0.016876523,10,191,0.054273219,31,257,0.131506559,"[774, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000555177,"[230, 15, 1, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018077601,"[['714', '5']]",5,5
470,Cre08_g364800_t1_2|PACid:26888009,Cre08.g364800,47,2753,0.017269593,25,591,0.043540954,98,818,0.130532221,"[2708, 7, 3, 0, 1, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001482825,"[718, 35, 11, 10, 8, 14, 6, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.030831921,"[['368', '9'], ['369', '9']]",9,18
559,Cre02_g107300_t1_2|PACid:26900579,Cre02.g107300,9,683,0.013294292,12,157,0.080614436,23,194,0.129048792,"[680, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00109092,"[188, 2, 3, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010704282,"[['761', '5']]",5,5
340,Cre12_g550850_t1_2|PACid:26906314,Cre12.g550850,17,478,0.036435736,2,107,0.018928449,17,145,0.127488137,"[470, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003528863,"[133, 2, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021151053,"[['554', '5'], ['552', '5']]",5,10
26,Cre01_g006950_t1_3|PACid:26903335,Cre01.g006950,25,769,0.033235389,3,157,0.019355913,28,239,0.127385537,"[762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[225, 3, 0, 5, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014450787,"[['877', '3'], ['1628', '3'], ['1390', '3']]",3,9
68,Cre12_g508750_t1_2|PACid:26906264,Cre12.g508750,11,489,0.022839135,3,103,0.029706854,17,148,0.124676564,"[483, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000229568,"[144, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002028398,"[['553', '6'], ['555', '6']]",6,12
450,Cre15_g635850_t1_2|PACid:26898233,Cre15.g635850,20,636,0.032124825,4,140,0.029129875,21,183,0.124545777,"[640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[170, 3, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007469655,"[['632', '6']]",6,6
452,Cre06_g284700_t1_2|PACid:26894355,Cre06.g284700,14,1017,0.013893881,9,252,0.036592623,33,288,0.124344191,"[976, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000653595,"[260, 10, 4, 2, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017142325,"[['1629', '4'], ['1773', '4'], ['904', '4']]",4,12
6,Cre03_g187450_t1_2|PACid:26902345,Cre03.g187450,9,522,0.017442647,6,121,0.051302045,17,149,0.123766792,"[522, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001209899,"[137, 7, 1, 2, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.025541796,"[['589', '2']]",2,2
382,Cre12_g546150_t1_2|PACid:26907723,Cre12.g546150,0,195,0,0,29,0,8,71,0.122096351,"[195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[69, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010770505,"[['558', '6']]",6,6
608,Cre12_g514050_t1_2|PACid:26907191,Cre12.g514050,27,2993,0.009075741,17,682,0.025350326,96,858,0.121169674,"[3177, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000240247,"[861, 16, 10, 0, 4, 4, 8, 10, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.022308707,"[['1351', '6']]",6,6
55,Cre10_g451900_t1_1|PACid:26904807,Cre10.g451900,14,985,0.014349601,11,226,0.05032375,29,261,0.120256988,"[981, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000226065,"[247, 10, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009704136,"[['891', '4']]",4,4
283,Cre12_g555250_t1_2|PACid:26907999,Cre12.g555250,7,267,0.026686424,7,81,0.091817561,7,63,0.120256988,"[266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[57, 2, 1, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.035897436,"[['626', '5']]",5,5
309,Cre09_g416050_t1_2|PACid:26895047,Cre09.g416050,7,870,0.008089447,7,196,0.036592623,26,235,0.119702151,"[869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[235, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001550903,"[['1730', '7']]",7,7
21,Cre06_g267200_t1_2|PACid:26893614,Cre06.g267200,1,243,0.004126558,3,55,0.056630664,7,64,0.118221708,"[242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[57, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01794792,"[['626', '5']]",5,5
136,Cre01_g015350_t1_1|PACid:26904157,Cre01.g015350,16,775,0.020934634,7,163,0.044223335,26,246,0.113921153,"[773, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001490803,"[227, 3, 0, 0, 7, 10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.030913978,"[['504', '6'], ['505', '6'], ['527', '6'], ['526', '6']]",6,24
239,Cre03_g158000_t1_2|PACid:26901167,Cre03.g158000,8,914,0.00880421,9,187,0.049741982,28,268,0.112509985,"[913, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000121566,"[257, 0, 1, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013512521,"[['521', '3']]",3,3
168,Cre10_g420350_t1_2|PACid:26904796,Cre10.g420350,2,192,0.010489681,0,42,0,6,58,0.111315004,"[192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[56, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00991661,"[['553', '6'], ['555', '6'], ['539', '2']]",6,14
276,Cre12_g558900_t1_2|PACid:26907697,Cre12.g558900,21,382,0.057092772,8,79,0.108787621,12,121,0.106372647,"[387, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000539047,"[123, 0, 1, 0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018847849,"[['558', '6']]",6,6
44,Cre10_g434750_t1_2|PACid:26904308,Cre10.g434750,14,1102,0.012813002,5,231,0.021963502,29,297,0.104611049,"[1100, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000628115,"[292, 5, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009436004,"[['614', '5'], ['113', '5'], ['114', '5'], ['613', '5'], ['115', '2'], ['112', '2']]",5,24
610,Cre16_g673650_t1_1|PACid:26892235,Cre16.g673650,1,560,0.001787844,3,123,0.024795647,17,175,0.104036154,"[559, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000373483,"[172, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007805789,"[['554', '5'], ['552', '5']]",5,10
51,Cre08_g376100_t1_2|PACid:26888637,Cre08.g376100,18,614,0.029904293,7,145,0.049899634,15,155,0.103612754,"[603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[137, 7, 0, 6, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.028435617,"[['423', '4'], ['169', '4']]",4,8
141,Cre11_g476750_t1_2|PACid:26890266,Cre11.g476750,13,682,0.019307997,4,154,0.026434454,17,178,0.102157654,"[689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[177, 1, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009821779,"[['556', '5']]",5,5
528,Cre06_g273700_t1_2|PACid:26892974,Cre06.g273700,14,792,0.017888412,10,150,0.069817817,24,252,0.101851156,"[792, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000535733,"[236, 4, 0, 6, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.016,"[['554', '5'], ['552', '5']]",5,10
163,Cre06_g272650_t1_2|PACid:26894461,Cre06.g272650,9,472,0.019314372,2,105,0.019293668,14,149,0.100388276,"[472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[145, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00788671,"[['553', '6'], ['555', '6']]",6,12
54,Cre12_g534800_t1_1|PACid:26907995,Cre12.g534800,29,2047,0.014302587,20,440,0.046890268,53,581,0.097264987,"[2047, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000510372,"[545, 15, 2, 3, 0, 0, 5, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.016396409,"[['906', '4']]",4,4
379,Cre11_g481450_t1_2|PACid:26890055,Cre11.g481450,4,404,0.009966924,1,94,0.010714468,11,124,0.094410184,"[402, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00027571,"[119, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008011807,"[['559', '6']]",6,6
